page_id,canonical,Adult Yearly Survival,Ash Content,Biogeographic realm,Body Temperature,"Body length, nose to tail",Females per Group,Male Female Body Mass Ratio,Male Tenure,Males per Group,Mating System,Reproductive Skew,Social System,Testes Mass,actual evapotranspiration rate in geographic range,age at eye opening,age at first birth,age at maturity,amino acid composition of milk,animal population density,basal metabolic rate,behavioral circadian rhythm,body length (VT),body mass,carbohydrate composition of milk,clutch/brood/litter size,conservation status,diet breadth,diet includes,dispersal age,eats,ecomorphological guild,ecoregion,extinction status,fatty acid composition of milk,first appearance,geographic distribution includes,geographic range (size of area),gestation period duration,growth rate,habitat breadth,habitat includes,habitat is,head to coccyx length,head-body length,height standing,hind tarsus length,home range,host of,human population density,human population density change,initial mortality rate,inter-birth interval,interacts with,introduced range includes,invasive in,known marine species,last appearance,latitude,life span,litters per year,locomotion,longitude,milk lipids,milk phospholipids,milk solids,mineral composition of milk,mineralized tissue,mortality rate doubling time,motility,native range includes,not invasive in,number of DNA Records In GGBN,number of fossil occurrences in the Paleobiology Database,number of public records in BOLD,number of records in BOLD,number of records in GBIF,number of references in BHL,number of sequences in GenBank,number of specimens in GGBN,nutrient composition of milk,onset of fertility,outer ear length,parasitized by,percent  of marine species currently described,percent synonyms among marine species,population group size,population trend,potential evapotranspiration rate in geographic range,precipitation in geographic range,prenatal development duration,preyed upon by,preys on,primary diet,protein composition of milk,records in BOLD?,records in GBIF?,references in BHL?,reproduction,sequences in GenBank?,sexual dimorphism,skeletal tissue composition,social group size,specimens in GGBN?,tail length,teat number,temperature in geographic range,testis location,total life span,total unknown marine species,trophic guild,trophic level,type specimen repository,undescribed marine species present in museum collections,undiscovered marine morphospecies,undiscovered species (molecular cryptic),water O2 saturation,water depth,water dissolved O2 concentration,water nitrate concentration,water phosphate concentration,water salinity,water silicate concentration,water temperature,weaning age,weight
4457168,Pleurolicus sulcifrons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457170,Pleurolicus dakotensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,30.8,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457171,Pleurolicus exiguus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Chattian Age,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457172,Pleurolicus sellardsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Chattian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,20.43,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457173,Pleurolicus hemingfordensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Burdigalian Age,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,15.97,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457174,Pliogeomys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Tortonian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Calabrian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457175,Pliogeomys buisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Tortonian Age,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Zanclean Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457176,Pliogeomys russelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,10.3,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Zanclean Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457177,Pliogeomys parvus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,4.9,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457178,Pliosaccomys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,13.6,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,2.588,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457180,Pliosaccomys higginsensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,10.3,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457181,Pliosaccomys dubius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Serravallian Age,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457186,Reynoldsomys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Pliocene Epoch,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Calabrian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457187,Reynoldsomys timoteoensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Pliocene Epoch,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Calabrian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457188,Tenudomys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Oligocene Epoch,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,20.43,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457189,Tenudomys basilaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,33.9,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,33.3,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
754406,Ochotona hoffmanni,,,the Palearctic,,,,,,,,,,,350.65,,,,,,,,,,,,endangered,,,,,,Selenge-Orkhon forest steppe,,,,Mongolia,30238140000.0,,,,mountain range,terrestrial habitat,,,,,,,2,,,,,,,,,50.2,,,,107.63,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,476.12,20.52,,,,plants,,,,,,,,,,,,,-0.314,,,,,herbivore,,,,,,,,,,,,,,
4457191,Tenudomys macdonaldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Rupelian Age,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Chattian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457192,Tenudomys dakotensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457193,Tenudomys bodei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Oligocene Epoch,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,20.43,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457194,Ziamys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,30.8,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457195,Ziamys tedfordi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Chattian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457196,Ziamys hugeni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Burdigalian Age,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,15.97,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457197,Dikkomys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,24.8,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Miocene Epoch,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,granivore,,,,,,,,,,,,,,,
4457199,Dikkomys matthewi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Chattian Age,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,15.97,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,granivore,,,,,,,,,,,,,,,
4457200,Diplolophus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Rupelian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,33.3,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
328433,Podomys floridanus,,,the Neotropics,,,,,,,,,,,1204.17,0.04517546561531038,,,,,51.74,nocturnal,10.318000000000001,30.74,,,vulnerable,,,,,fossorial and/or ground dwelling only,Everglades,extant,,Calabrian Age,United States,69082120000.0,,,,terrestrial habitat,terrestrial habitat,,,,,2788.764,,5,,,0.09035093123062075,,,,,Upper Pleistocene Age,29.95,,,,-80.03,,,,,,,actively mobile,,,,,,,,,,,,0.11050192680205616,,,,,,Decreasing,1434.85,112.22,0.06297186116073568,,,invertebrates,,,,,,,,hydroxylapatite,,,,,2.2198,,7.333333333333333,,,omnivore,,,,,,,,,,,,,0.06792747284338486,32
328434,Reithrodontomys fulvescens,,,the Neotropics,,,,,,,,,,,748.26,0.02874802357337933,,,,639.1,,nocturnal,6.699,11.55,,,least concern,,,,,above ground dwelling,Tamaulipan matorral,extant,,Calabrian Age,North Pacific,2462274780000.0,,,,terrestrial habitat,terrestrial habitat,,,,,1343.8429999999998,,1,,,,,,,,Upper Pleistocene Age,37.62,,,,-85.64,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,Stable,1287.47,61.04,,,,invertebrates,,,,,,,,hydroxylapatite,,,,,1.8812000000000002,,,,,omnivore,,,,,,,,,,,,,0.03953537718091405,
4457203,Diplolophus insolens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,33.9,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,33.3,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
4457204,Entoptychus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Oligocene Epoch,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
328437,Reithrodontomys montanus,,,the Nearctic,,,,,,,,,,,590.85,0.021903256055908062,0.22998418858703465,,,300.58,,nocturnal,,10.9,,,least concern,,,,344,above ground dwelling,Central tall grasslands,extant,,1.8,United States,1850597560000.0,0.05749604714675866,,,terrestrial habitat,terrestrial habitat,,,,,2290.248,,0,,,,344,,,,Holocene Epoch,46.76,,,,-93.78,,,,,,,actively mobile,,,,,,,,,,,,0.16939430652237897,,,,,,Stable,1010.13,42.59,,,,invertebrates,,,,,,,,hydroxylapatite,,,,,1.3506,,,,,omnivore,,,,,,,,,,,,,0.03833069809783911,
4457206,Entoptychus cavifrons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457207,Entoptychus planifrons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,30.8,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,15.97,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457209,Entoptychus crassiramis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457210,Entoptychus minor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457211,Entoptychus lambdoideus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457213,Entoptychus individens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Oligocene Epoch,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457214,Entoptychus productidens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457215,Entoptychus transitorius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457216,Entoptychus wheelerensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,30.8,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457217,Entoptychus fieldsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,30.8,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457218,Entoptychus sheppardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Oligocene Epoch,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,20.43,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457219,Entoptychus basilaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457220,Entoptychus leptophrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Chattian Age,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457221,Entoptychus montanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Chattian Age,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4457222,Entoptychus grandiplanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,24.8,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
328455,Neotoma fuscipes,,,the Nearctic,,,,,,,,,,,,0.03833069809783911,,,,1700,148.54,,20.738,213.26,,,least concern,,,,,fossorial and/or ground dwelling only,Willamette Valley forests,extant,,Calabrian Age,North Pacific,,0.09092589170208834,,,terrestrial habitat,terrestrial habitat,,,,,1759.369,,,,,,,,,,0.0117,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,Stable,,,,,,plants,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,Museum of Comparative Zoology,,,,,,,,,,,,0.07526506362211408,
4457224,Entoptychus germannorum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
328457,Neotoma mexicana,,,the Nearctic,,,,,,,,,,,628.65,,,,,132.62,,nocturnal,18.413,203,,,least concern,,seed,,,fossorial and/or ground dwelling only,Arizona Mountains forests,extant,,2.588,North Pacific,1791179010000.0,0.09092589170208834,,,terrestrial habitat,terrestrial habitat,,,,,,,0,,,,7676,,,,Holocene Epoch,40.98,,,,-88.01,,,,,,,actively mobile,,,,,,,,,,,,0.16378159715805252,,,,,,Stable,1250.72,47.48,,,,plants,,,,,,,,hydroxylapatite,,,,,1.5742,,,,,herbivore,,,,,,,,,,,,,,
328458,Neotoma micropus,,,the Nearctic,,,,,,,,,,,578.71,0.036961744594344856,,,,2520.91,,"nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular",21.268,255.14,,,least concern,,invertebrates,0.4996680287754026,,fossorial and/or ground dwelling only,East Central Texas forests,extant,,Calabrian Age,United States,1066968810000.0,0.09308883823760926,0.0281,,terrestrial habitat,terrestrial habitat,,,,,200.287,,0,,,,,,,,Holocene Epoch,38.38,,,,-96.76,,,,,,,actively mobile,,,,,,,,,,,,0.4728365401069152,,,,,,Stable,1140.31,39.57,0.09582674524459776,,,plants,,,,,,,,hydroxylapatite,,,,,1.7297,,2.25,,,herbivore,,,,,,,,,,,,,0.08167176601846718,35.6
328459,Neotoma stephensi,,,the Nearctic,,,,,,,,,,,387.54,0.035592791090850597,,,,,,,16.1,149.22,,,least concern,,,,,fossorial and/or ground dwelling only,Sonoran desert,extant,,Upper Pleistocene Age,United States,227258750000.0,0.08665475677118627,,,terrestrial habitat,terrestrial habitat,,,,,,,0,,,0.355927910908506,,,,,0.0117,37.29,,,,-106.38,,,,,,,actively mobile,,,,,,,,,,,,0.8879853795765826,,,,,,Stable,1132.57,24.91,,,,plants,,,,,,,,hydroxylapatite,,,,,1.2018,,,,,omnivore,,,,,,,,,,,,,0.10020739645577938,
328460,Ochrotomys nuttalli,,,the Nearctic,36.400000000000034,,,,,,,,,,960.28,0.03518210503980232,,,,302.33,27.1,"nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular",9.218000000000002,22.81,,,least concern,,,,,above ground dwelling,Southeastern conifer forests,extant,,Calabrian Age,North Atlantic,1448050540000.0,0.07967309390336558,0.0591,,terrestrial habitat,terrestrial habitat,,,,,3362.5460000000003,,6,,,0.07091179148100234,,,,,0.0117,39.4,,,,-75.71,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,Stable,1054.98,99.5,0.08213721020965523,,,plants,,,,,,,,hydroxylapatite,,,,,1.6674,,2.5,,insectivore,omnivore,,,,,,,,,,,,,0.0570579820256405,2.7
4457229,Palustrimus lewisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
328462,Onychomys arenicola,,,the Nearctic,,,,,,,,,,,458.16,,,,,,,,,30,,,least concern,,mammals,,344,,Chihuahuan desert,,,,Mexico,781840350000.0,,,,dune,terrestrial habitat,,,,,,,0,,,,344,,,,,38,,,,-99.63,,,,,,,,,,,,,,,,,,,,,,,,,Stable,1137.06,27.86,,,,invertebrates,,,,,,,,,,,,,1.535,,,,,carnivore,,,,,,,,,,,,,,
328463,Onychomys leucogaster,,,the Neotropics,,,,,,,,,,,470.15,0.05270470988452877,0.42801700240251345,,,,,nocturnal,10.346,27.92,,,least concern,,mammals,,,fossorial and/or ground dwelling only,Western short grasslands,extant,,Calabrian Age,United States,3797199740000.0,0.08659999863104649,0.0634,,terrestrial habitat,terrestrial habitat,,,,,20000.0,,0,,,0.08624407072013798,,,,,0.0117,53.17,,,,-93.98,,,,,,,actively mobile,,,,,,,,,,,,0.29489996372273214,,,,,,Stable,863.03,34.14,0.08487511721664373,,,invertebrates,,,,,,,,hydroxylapatite,,,,,0.9340999999999999,,5.0,,,omnivore,,,,,,,,,,,,,0.06247903789947774,32.5
328464,Onychomys torridus,,,the Nearctic,36.0,,,,,,,,,,341.39,0.042437558608321865,0.3330937664702218,,,158.55,29.6,nocturnal,9.48,21.68,,,least concern,,,,,fossorial and/or ground dwelling only,Bahia mangroves,extinct,,1.8,North Pacific,769659210000.0,0.07767442178826396,0.018,,terrestrial habitat,terrestrial habitat,,,,,10000.0,,0,,,0.08131583810755867,,,,,Holocene Epoch,42.14,,,,-107.74,,,,,,,actively mobile,,,,,,,,,,,,0.1533775505314962,,,,,,Stable,1135.77,22.33,0.08213721020965523,,,invertebrates,,,,,,,,hydroxylapatite,,,,,1.4935,,4.6000000000000005,,,carnivore,,,,,,,,,,,,,0.05437483315879176,2.6
328482,Dasypus novemcinctus,,,the Neotropics,34.5,,,,,,,,,,1181.55,0.0,,,,20.37,866.97,"nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular",44.279,3949.01,,,least concern,,,,,fossorial and/or ground dwelling only,East Central Texas forests,extant,dodecanoic acid,0.126,South Atlantic,17080218629999.998,0.36687953893646,,,terrestrial habitat,terrestrial habitat,,,,,40000.0,3198053,0,,,,328686,,,,Holocene Epoch,40.84,,1,,-34.79,,,,,,,actively mobile,,,,,,,,,,,,1.3995085456922456,,,,,,Stable,1448.33,132.38,0.3641416319294715,,,invertebrates,,,,,,,,hydroxylapatite,,,,,2.2509,,15.0,,insectivore,omnivore,,,,,,,,,,,,,0.37473733204651705,66
328483,Dasypus hybridus,,,the Neotropics,,,,,,,,,,,967.86,,,,,,,,,1500,,,near threatened,,,,,fossorial and/or ground dwelling only,Araucaria moist forests,extant,,0.126,South Atlantic,3810966600000.0,0.34607144568334736,,,terrestrial habitat,terrestrial habitat,,,,,,,0,,,,,,,,0.0117,-12.93,,,,-48.46,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,Decreasing,1215.55,89.44,,,,herptile,,,,,,,,hydroxylapatite,,,,,1.8980000000000001,,,,frugivore,omnivore,,,,,,,,,,,,,,
328484,Dasypus kappleri,,,the Neotropics,,,,,,,,,,,1464.37,,,,,,,"nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular",55.534000000000006,9702.83,,,least concern,,,,,fossorial and/or ground dwelling only,Caqueta moist forests,extant,,0.0117,Suriname,4937797170000.0,,,,terrestrial habitat,terrestrial habitat,,,,,,,0,,,,,,,,,8.86,,,,-45.69,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,Unknown,1597.12,184.45,,,,herptile,,,,,,,,hydroxylapatite,,,,,2.5175,,,,frugivore,omnivore,,,,,,,,,,,,,,
328485,Dasypus pilosus,,,the Neotropics,,,,,,,,,,,1081.42,,,,,,,,,4444.98,,,data deficient,,,,,fossorial and/or ground dwelling only,Sechura desert,,,,Peru,71200050000.0,,,,subtropical,terrestrial habitat,,,,,,,4,,,,,,,,,-7.37,,,,-74.29,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,1452.67,118.89,,,,herptile,,,,,,,,,,,,,1.556,,,,,omnivore,,,,,,,,,,,,,,
328486,Dasypus sabanicola,,,the Neotropics,,,,,,,,,,,1400.5,,,,,280,,,,1150.01,,,near threatened,,,,,fossorial and/or ground dwelling only,Apure-Villavicencio dry forests,extant,,0.126,Venezuela,688618810000.0,0.24980663531763142,,,terrestrial habitat,terrestrial habitat,,,,,,,0,,,,,,,,0.0117,9.57,,,,-61.59,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,Decreasing,1636.55,157.31,,,,herptile,,,,,,,,hydroxylapatite,,,,,2.4454000000000002,,,,insectivore,carnivore,,,,,,,,,,,,,,
